Date/Time,THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Rate [W](Hourly),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Latent Cooling Rate [W](Hourly),THERMAL ZONE 2 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Rate [W](Hourly),Electricity:Facility [J](TimeStep),DistrictCooling:Facility [J](TimeStep) 
 02/26  03:00:00,2579313.506606551,0.0,2579313.506606551,0.0,0.0,0.0,716.4759740573753,0.0,716.4759740573753,0.0,0.0,0.0,1115001.7186422832,0.0,1115001.7186422832,0.0,0.0,0.0,309.72269962285645,0.0,309.72269962285645,0.0,0.0,0.0,1938472.626945253,0.0 
 02/26  04:00:00,3624820.1779391263,0.0,3624820.1779391263,0.0,0.0,0.0,1006.8944938719795,0.0,1006.8944938719795,0.0,0.0,0.0,1649916.8672158278,0.0,1649916.8672158278,0.0,0.0,0.0,458.3102408932855,0.0,458.3102408932855,0.0,0.0,0.0,1938472.626945253,0.0 
 02/26  05:00:00,4813880.987372466,0.0,4813880.987372466,0.0,0.0,0.0,1337.1891631590186,0.0,1337.1891631590186,0.0,0.0,0.0,2272948.3327915217,0.0,2272948.3327915217,0.0,0.0,0.0,631.3745368865337,0.0,631.3745368865337,0.0,0.0,0.0,1938472.626945253,0.0 
 02/26  06:00:00,5701287.117411148,0.0,5701287.117411148,0.0,0.0,0.0,1583.6908659475412,0.0,1583.6908659475412,0.0,0.0,0.0,2660276.701988581,0.0,2660276.701988581,0.0,0.0,0.0,738.9657505523836,0.0,738.9657505523836,0.0,0.0,0.0,2226191.952383903,0.0 
 02/26  07:00:00,16969920.943052024,0.0,16969920.943052024,0.0,0.0,0.0,4713.866928625563,0.0,4713.866928625563,0.0,0.0,0.0,8496874.43928179,0.0,8496874.43928179,0.0,0.0,0.0,2360.242899800497,0.0,2360.242899800497,0.0,0.0,0.0,2226191.952383903,0.0 
 02/26  08:00:00,10175674.396067996,0.0,10175674.396067996,0.0,0.0,0.0,2826.576221129999,0.0,2826.576221129999,0.0,0.0,0.0,6000681.50200694,0.0,6000681.50200694,0.0,0.0,0.0,1666.8559727797056,0.0,1666.8559727797056,0.0,0.0,0.0,3377069.2541385037,0.0 
 02/26  09:00:00,8138887.015598234,0.0,8138887.015598234,0.0,0.0,0.0,2260.801948777287,0.0,2260.801948777287,0.0,0.0,0.0,5336724.702253551,0.0,5336724.702253551,0.0,0.0,0.0,1482.4235284037643,0.0,1482.4235284037643,0.0,0.0,0.0,8893142.786285559,0.0 
 02/26  10:00:00,4372867.419064947,0.0,4372867.419064947,0.0,0.0,0.0,1214.6853941847075,0.0,1214.6853941847075,0.0,0.0,0.0,3483606.882649568,0.0,3483606.882649568,0.0,0.0,0.0,967.6685785137689,0.0,967.6685785137689,0.0,0.0,0.0,8893142.786285559,0.0 
 02/26  11:00:00,1875513.6382047883,0.0,1875513.6382047883,0.0,0.0,0.0,520.9760106124412,0.0,520.9760106124412,0.0,0.0,0.0,2790558.029658673,0.0,2790558.029658673,0.0,0.0,0.0,775.1550082385203,0.0,775.1550082385203,0.0,0.0,0.0,8893142.786285559,0.0 
 02/26  12:00:00,687741.1966750805,0.0,687741.1966750805,0.0,0.0,0.0,191.03922129863346,0.0,191.03922129863346,0.0,0.0,0.0,2380806.6790865473,0.0,2380806.6790865473,0.0,0.0,0.0,661.335188635152,0.0,661.335188635152,0.0,0.0,0.0,8893142.786285559,0.0 
 02/26  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1840760.6862053294,0.0,1840760.6862053294,0.0,0.0,0.0,511.32241283481375,0.0,511.32241283481375,0.0,0.0,0.0,8480454.460908908,0.0 
 02/26  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800880.8774781968,0.0,1800880.8774781968,0.0,0.0,0.0,500.24468818838795,0.0,500.24468818838795,0.0,0.0,0.0,8893142.786285559,0.0 
 02/26  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1449305.0789768083,0.0,1449305.0789768083,0.0,0.0,0.0,402.58474416022455,0.0,402.58474416022455,0.0,0.0,0.0,8893142.786285559,0.0 
 02/26  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1103771.4741518034,0.0,1103771.4741518034,0.0,0.0,0.0,306.6031872643898,0.0,306.6031872643898,0.0,0.0,0.0,8893142.786285559,0.0 
 02/26  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970330.4678825218,0.0,970330.4678825218,0.0,0.0,0.0,269.53624107847827,0.0,269.53624107847827,0.0,0.0,0.0,8893142.786285559,0.0 
 02/26  18:00:00,62113.79851321689,0.0,62113.79851321689,0.0,0.0,0.0,17.253832920338024,0.0,17.253832920338024,0.0,0.0,0.0,1348712.121775528,0.0,1348712.121775528,0.0,0.0,0.0,374.6422560487578,0.0,374.6422560487578,0.0,0.0,0.0,7329577.159154307,0.0 
 02/26  19:00:00,1987143.490192054,0.0,1987143.490192054,0.0,0.0,0.0,551.9843028311261,0.0,551.9843028311261,0.0,0.0,0.0,1773290.3339927022,0.0,1773290.3339927022,0.0,0.0,0.0,492.5806483313062,0.0,492.5806483313062,0.0,0.0,0.0,5353323.206646405,0.0 
 02/26  20:00:00,2762303.812536603,0.0,2762303.812536603,0.0,0.0,0.0,767.3066145935007,0.0,767.3066145935007,0.0,0.0,0.0,1861549.3113661748,0.0,1861549.3113661748,0.0,0.0,0.0,517.0970309350486,0.0,517.0970309350486,0.0,0.0,0.0,5353323.206646405,0.0 
 02/26  21:00:00,3492589.103372217,0.0,3492589.103372217,0.0,0.0,0.0,970.1636398256159,0.0,970.1636398256159,0.0,0.0,0.0,2078119.6653532751,0.0,2078119.6653532751,0.0,0.0,0.0,577.255462598132,0.0,577.255462598132,0.0,0.0,0.0,3789757.579515154,0.0 
 02/26  22:00:00,3903302.018918948,0.0,3903302.018918948,0.0,0.0,0.0,1084.2505608108188,0.0,1084.2505608108188,0.0,0.0,0.0,2151086.868295272,0.0,2151086.868295272,0.0,0.0,0.0,597.52413008202,0.0,597.52413008202,0.0,0.0,0.0,3789757.579515154,0.0 
 02/26  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 02/26  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 02/27  01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 02/27  02:00:00,1211235.7709388104,0.0,1211235.7709388104,0.0,0.0,0.0,336.4543808163362,0.0,336.4543808163362,0.0,0.0,0.0,281839.24736331904,0.0,281839.24736331904,0.0,0.0,0.0,78.28867982314418,0.0,78.28867982314418,0.0,0.0,0.0,1938472.626945253,0.0 
 02/27  03:00:00,2545556.133813394,0.0,2545556.133813394,0.0,0.0,0.0,707.0989260592761,0.0,707.0989260592761,0.0,0.0,0.0,1063642.5831332847,0.0,1063642.5831332847,0.0,0.0,0.0,295.45627309257907,0.0,295.45627309257907,0.0,0.0,0.0,1938472.626945253,0.0 
 02/27  04:00:00,3251601.1285843663,0.0,3251601.1285843663,0.0,0.0,0.0,903.2225357178795,0.0,903.2225357178795,0.0,0.0,0.0,1480794.4154920476,0.0,1480794.4154920476,0.0,0.0,0.0,411.33178208112435,0.0,411.33178208112435,0.0,0.0,0.0,1938472.626945253,0.0 
 02/27  05:00:00,3970950.163710798,0.0,3970950.163710798,0.0,0.0,0.0,1103.0417121418884,0.0,1103.0417121418884,0.0,0.0,0.0,1879728.7666230178,0.0,1879728.7666230178,0.0,0.0,0.0,522.146879617505,0.0,522.146879617505,0.0,0.0,0.0,1938472.626945253,0.0 
 02/27  06:00:00,4410526.847670001,0.0,4410526.847670001,0.0,0.0,0.0,1225.1463465750003,0.0,1225.1463465750003,0.0,0.0,0.0,2094770.3339376377,0.0,2094770.3339376377,0.0,0.0,0.0,581.8806483160105,0.0,581.8806483160105,0.0,0.0,0.0,2226191.952383903,0.0 
 02/27  07:00:00,14555571.08917665,0.0,14555571.08917665,0.0,0.0,0.0,4043.214191437958,0.0,4043.214191437958,0.0,0.0,0.0,7265995.195919895,0.0,7265995.195919895,0.0,0.0,0.0,2018.3319988666376,0.0,2018.3319988666376,0.0,0.0,0.0,2226191.952383903,0.0 
 02/27  08:00:00,8336592.752158624,0.0,8336592.752158624,0.0,0.0,0.0,2315.720208932951,0.0,2315.720208932951,0.0,0.0,0.0,5401207.755910519,0.0,5401207.755910519,0.0,0.0,0.0,1500.3354877529218,0.0,1500.3354877529218,0.0,0.0,0.0,3377069.2541385037,0.0 
 02/27  09:00:00,7572938.693653788,0.0,7572938.693653788,0.0,0.0,0.0,2103.5940815704967,0.0,2103.5940815704967,0.0,0.0,0.0,4687786.005581901,0.0,4687786.005581901,0.0,0.0,0.0,1302.162779328306,0.0,1302.162779328306,0.0,0.0,0.0,8893142.786285559,0.0 
 02/27  10:00:00,2279798.255169862,0.0,2279798.255169862,0.0,0.0,0.0,633.2772931027395,0.0,633.2772931027395,0.0,0.0,0.0,2835418.7867688453,0.0,2835418.7867688453,0.0,0.0,0.0,787.6163296580125,0.0,787.6163296580125,0.0,0.0,0.0,8893142.786285559,0.0 
 02/27  11:00:00,83433.86447658559,0.0,83433.86447658559,0.0,0.0,0.0,23.17607346571822,0.0,23.17607346571822,0.0,0.0,0.0,2155729.997225253,0.0,2155729.997225253,0.0,0.0,0.0,598.8138881181258,0.0,598.8138881181258,0.0,0.0,0.0,8893142.786285559,0.0 
 02/27  12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751211.7459205987,0.0,1751211.7459205987,0.0,0.0,0.0,486.44770720016635,0.0,486.44770720016635,0.0,0.0,0.0,8893142.786285559,0.0 
 02/27  13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1348548.7267175817,0.0,1348548.7267175817,0.0,0.0,0.0,374.5968685326616,0.0,374.5968685326616,0.0,0.0,0.0,8480454.460908908,0.0 
 02/27  14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1229326.4859933304,0.0,1229326.4859933304,0.0,0.0,0.0,341.4795794425918,0.0,341.4795794425918,0.0,0.0,0.0,8893142.786285559,0.0 
 02/27  15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,925983.9948619495,0.0,925983.9948619495,0.0,0.0,0.0,257.2177763505415,0.0,257.2177763505415,0.0,0.0,0.0,8893142.786285559,0.0 
 02/27  16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619469.3081339651,0.0,619469.3081339651,0.0,0.0,0.0,172.07480781499032,0.0,172.07480781499032,0.0,0.0,0.0,8893142.786285559,0.0 
 02/27  17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506034.16362355277,0.0,506034.16362355277,0.0,0.0,0.0,140.56504545098687,0.0,140.56504545098687,0.0,0.0,0.0,8893142.786285559,0.0 
 02/27  18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,965680.302439013,0.0,965680.302439013,0.0,0.0,0.0,268.2445284552814,0.0,268.2445284552814,0.0,0.0,0.0,7329577.159154307,0.0 
 02/27  19:00:00,794828.5934851068,0.0,794828.5934851068,0.0,0.0,0.0,220.78572041252966,0.0,220.78572041252966,0.0,0.0,0.0,1461244.8339281122,0.0,1461244.8339281122,0.0,0.0,0.0,405.90134275780895,0.0,405.90134275780895,0.0,0.0,0.0,5353323.206646405,0.0 
 02/27  20:00:00,2222953.740182794,0.0,2222953.740182794,0.0,0.0,0.0,617.4871500507761,0.0,617.4871500507761,0.0,0.0,0.0,1582873.7562386268,0.0,1582873.7562386268,0.0,0.0,0.0,439.68715451072967,0.0,439.68715451072967,0.0,0.0,0.0,5353323.206646405,0.0 
 02/27  21:00:00,2753495.489844542,0.0,2753495.489844542,0.0,0.0,0.0,764.8598582901506,0.0,764.8598582901506,0.0,0.0,0.0,1791138.7841344234,0.0,1791138.7841344234,0.0,0.0,0.0,497.53855114845095,0.0,497.53855114845095,0.0,0.0,0.0,3789757.579515154,0.0 
 02/27  22:00:00,3234317.169731964,0.0,3234317.169731964,0.0,0.0,0.0,898.4214360366567,0.0,898.4214360366567,0.0,0.0,0.0,1840118.1446458048,0.0,1840118.1446458048,0.0,0.0,0.0,511.14392906827914,0.0,511.14392906827914,0.0,0.0,0.0,3789757.579515154,0.0 
 02/27  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 02/27  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 02/28  01:00:00,133502.46339403564,0.0,133502.46339403564,0.0,0.0,0.0,37.08401760945434,0.0,37.08401760945434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 02/28  02:00:00,1805471.6780724875,0.0,1805471.6780724875,0.0,0.0,0.0,501.5199105756909,0.0,501.5199105756909,0.0,0.0,0.0,460429.99886828696,0.0,460429.99886828696,0.0,0.0,0.0,127.89722190785749,0.0,127.89722190785749,0.0,0.0,0.0,1938472.626945253,0.0 
 02/28  03:00:00,3308106.895914976,0.0,3308106.895914976,0.0,0.0,0.0,918.9185821986044,0.0,918.9185821986044,0.0,0.0,0.0,1342333.8538749346,0.0,1342333.8538749346,0.0,0.0,0.0,372.8705149652596,0.0,372.8705149652596,0.0,0.0,0.0,1938472.626945253,0.0 
 02/28  04:00:00,3854424.981822737,0.0,3854424.981822737,0.0,0.0,0.0,1070.6736060618714,0.0,1070.6736060618714,0.0,0.0,0.0,1708688.4243037943,0.0,1708688.4243037943,0.0,0.0,0.0,474.6356734177206,0.0,474.6356734177206,0.0,0.0,0.0,1938472.626945253,0.0 
 02/28  05:00:00,4608291.293576251,0.0,4608291.293576251,0.0,0.0,0.0,1280.0809148822918,0.0,1280.0809148822918,0.0,0.0,0.0,2132297.9912140807,0.0,2132297.9912140807,0.0,0.0,0.0,592.3049975594669,0.0,592.3049975594669,0.0,0.0,0.0,1938472.626945253,0.0 
 02/28  06:00:00,5142790.334494532,0.0,5142790.334494532,0.0,0.0,0.0,1428.5528706929256,0.0,1428.5528706929256,0.0,0.0,0.0,2391578.320388743,0.0,2391578.320388743,0.0,0.0,0.0,664.3273112190953,0.0,664.3273112190953,0.0,0.0,0.0,2226191.952383903,0.0 
 02/28  07:00:00,14645696.973845756,0.0,14645696.973845756,0.0,0.0,0.0,4068.249159401599,0.0,4068.249159401599,0.0,0.0,0.0,7209554.705982861,0.0,7209554.705982861,0.0,0.0,0.0,2002.6540849952394,0.0,2002.6540849952394,0.0,0.0,0.0,2226191.952383903,0.0 
 02/28  08:00:00,9411537.29921108,0.0,9411537.29921108,0.0,0.0,0.0,2614.315916447522,0.0,2614.315916447522,0.0,0.0,0.0,5557984.429165726,0.0,5557984.429165726,0.0,0.0,0.0,1543.884563657146,0.0,1543.884563657146,0.0,0.0,0.0,3377069.2541385037,0.0 
 02/28  09:00:00,8845813.241354588,0.0,8845813.241354588,0.0,0.0,0.0,2457.170344820719,0.0,2457.170344820719,0.0,0.0,0.0,5681743.559851286,0.0,5681743.559851286,0.0,0.0,0.0,1578.2620999586904,0.0,1578.2620999586904,0.0,0.0,0.0,8893142.786285559,0.0 
 02/28  10:00:00,5761614.854248159,0.0,5761614.854248159,0.0,0.0,0.0,1600.4485706244886,0.0,1600.4485706244886,0.0,0.0,0.0,4062070.9859922347,0.0,4062070.9859922347,0.0,0.0,0.0,1128.3530516645096,0.0,1128.3530516645096,0.0,0.0,0.0,8893142.786285559,0.0 
 02/28  11:00:00,4510538.794499655,0.0,4510538.794499655,0.0,0.0,0.0,1252.927442916571,0.0,1252.927442916571,0.0,0.0,0.0,3466811.652647544,0.0,3466811.652647544,0.0,0.0,0.0,963.0032368465401,0.0,963.0032368465401,0.0,0.0,0.0,8893142.786285559,0.0 
 02/28  12:00:00,2606933.3061544937,0.0,2606933.3061544937,0.0,0.0,0.0,724.1481405984705,0.0,724.1481405984705,0.0,0.0,0.0,3037533.609111123,0.0,3037533.609111123,0.0,0.0,0.0,843.7593358642008,0.0,843.7593358642008,0.0,0.0,0.0,8893142.786285559,0.0 
 02/28  13:00:00,801299.6012976407,0.0,801299.6012976407,0.0,0.0,0.0,222.583222582678,0.0,222.583222582678,0.0,0.0,0.0,2228957.404732595,0.0,2228957.404732595,0.0,0.0,0.0,619.1548346479431,0.0,619.1548346479431,0.0,0.0,0.0,8480454.460908908,0.0 
 02/28  14:00:00,913138.0594306887,0.0,913138.0594306887,0.0,0.0,0.0,253.6494609529691,0.0,253.6494609529691,0.0,0.0,0.0,2423678.6939202966,0.0,2423678.6939202966,0.0,0.0,0.0,673.2440816445269,0.0,673.2440816445269,0.0,0.0,0.0,8893142.786285559,0.0 
 02/28  15:00:00,297299.397583722,0.0,297299.397583722,0.0,0.0,0.0,82.58316599547834,0.0,82.58316599547834,0.0,0.0,0.0,2204776.176065089,0.0,2204776.176065089,0.0,0.0,0.0,612.4378266847469,0.0,612.4378266847469,0.0,0.0,0.0,8893142.786285559,0.0 
 02/28  16:00:00,387941.35327986296,0.0,387941.35327986296,0.0,0.0,0.0,107.76148702218416,0.0,107.76148702218416,0.0,0.0,0.0,2063390.6596810408,0.0,2063390.6596810408,0.0,0.0,0.0,573.1640721336224,0.0,573.1640721336224,0.0,0.0,0.0,8893142.786285559,0.0 
 02/28  17:00:00,644485.1688265275,0.0,644485.1688265275,0.0,0.0,0.0,179.02365800736877,0.0,179.02365800736877,0.0,0.0,0.0,1986042.3654497925,0.0,1986042.3654497925,0.0,0.0,0.0,551.6784348471646,0.0,551.6784348471646,0.0,0.0,0.0,8893142.786285559,0.0 
 02/28  18:00:00,2631699.7942811293,0.0,2631699.7942811293,0.0,0.0,0.0,731.027720633647,0.0,731.027720633647,0.0,0.0,0.0,2274237.0220199996,0.0,2274237.0220199996,0.0,0.0,0.0,631.7325061166665,0.0,631.7325061166665,0.0,0.0,0.0,7329577.159154307,0.0 
 02/28  19:00:00,3972485.326287103,0.0,3972485.326287103,0.0,0.0,0.0,1103.468146190862,0.0,1103.468146190862,0.0,0.0,0.0,2468801.5745035307,0.0,2468801.5745035307,0.0,0.0,0.0,685.7782151398696,0.0,685.7782151398696,0.0,0.0,0.0,5353323.206646405,0.0 
 02/28  20:00:00,4521925.9934443,0.0,4521925.9934443,0.0,0.0,0.0,1256.090553734528,0.0,1256.090553734528,0.0,0.0,0.0,2517051.7560071466,0.0,2517051.7560071466,0.0,0.0,0.0,699.1810433353185,0.0,699.1810433353185,0.0,0.0,0.0,5353323.206646405,0.0 
 02/28  21:00:00,4635578.161785788,0.0,4635578.161785788,0.0,0.0,0.0,1287.6606004960522,0.0,1287.6606004960522,0.0,0.0,0.0,2526447.181677952,0.0,2526447.181677952,0.0,0.0,0.0,701.7908837994311,0.0,701.7908837994311,0.0,0.0,0.0,3789757.579515154,0.0 
 02/28  22:00:00,4896845.2163916165,0.0,4896845.2163916165,0.0,0.0,0.0,1360.2347823310047,0.0,1360.2347823310047,0.0,0.0,0.0,2584886.4710480673,0.0,2584886.4710480673,0.0,0.0,0.0,718.0240197355743,0.0,718.0240197355743,0.0,0.0,0.0,3789757.579515154,0.0 
 02/28  23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2226191.952383903,0.0 
 02/28  24:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1938472.626945253,0.0 
 03/01  01:00:00,841764.5660666677,0.0,841764.5660666677,0.0,0.0,0.0,233.82349057407436,0.0,233.82349057407436,0.0,0.0,0.0,77315.63330552308,0.0,77315.63330552308,0.0,0.0,0.0,21.476564807089744,0.0,21.476564807089744,0.0,0.0,0.0,1938472.626945253,0.0 
 03/01  02:00:00,2207219.461926044,0.0,2207219.461926044,0.0,0.0,0.0,613.1165172016789,0.0,613.1165172016789,0.0,0.0,0.0,859546.0042265491,0.0,859546.0042265491,0.0,0.0,0.0,238.7627789518192,0.0,238.7627789518192,0.0,0.0,0.0,1938472.626945253,0.0 
 03/01  03:00:00,2922644.6103506545,0.0,2922644.6103506545,0.0,0.0,0.0,811.845725097404,0.0,811.845725097404,0.0,0.0,0.0,1359253.3737646707,0.0,1359253.3737646707,0.0,0.0,0.0,377.5703816012974,0.0,377.5703816012974,0.0,0.0,0.0,1938472.626945253,0.0 
 03/01  04:00:00,3365677.278241948,0.0,3365677.278241948,0.0,0.0,0.0,934.9103550672079,0.0,934.9103550672079,0.0,0.0,0.0,1675419.3921951863,0.0,1675419.3921951863,0.0,0.0,0.0,465.39427560977396,0.0,465.39427560977396,0.0,0.0,0.0,1938472.626945253,0.0 
 03/01  05:00:00,3905640.2602801546,0.0,3905640.2602801546,0.0,0.0,0.0,1084.900072300043,0.0,1084.900072300043,0.0,0.0,0.0,1975298.6640902548,0.0,1975298.6640902548,0.0,0.0,0.0,548.6940733584041,0.0,548.6940733584041,0.0,0.0,0.0,1938472.626945253,0.0 
 03/01  06:00:00,4129207.0330842356,0.0,4129207.0330842356,0.0,0.0,0.0,1147.0019536345098,0.0,1147.0019536345098,0.0,0.0,0.0,2108237.677100314,0.0,2108237.677100314,0.0,0.0,0.0,585.6215769723094,0.0,585.6215769723094,0.0,0.0,0.0,2226191.952383903,0.0 
 03/01  07:00:00,15052529.882783148,0.0,15052529.882783148,0.0,0.0,0.0,4181.258300773096,0.0,4181.258300773096,0.0,0.0,0.0,8057987.002310354,0.0,8057987.002310354,0.0,0.0,0.0,2238.329722863987,0.0,2238.329722863987,0.0,0.0,0.0,2226191.952383903,0.0 
 03/01  08:00:00,8680716.521765303,0.0,8680716.521765303,0.0,0.0,0.0,2411.3101449348064,0.0,2411.3101449348064,0.0,0.0,0.0,5767515.850041462,0.0,5767515.850041462,0.0,0.0,0.0,1602.0877361226285,0.0,1602.0877361226285,0.0,0.0,0.0,3377069.2541385037,0.0 
 03/01  09:00:00,9217980.270595152,0.0,9217980.270595152,0.0,0.0,0.0,2560.55007516532,0.0,2560.55007516532,0.0,0.0,0.0,5406637.669677413,0.0,5406637.669677413,0.0,0.0,0.0,1501.8437971326148,0.0,1501.8437971326148,0.0,0.0,0.0,8893142.786285559,0.0 
 03/01  10:00:00,4726029.051613842,0.0,4726029.051613842,0.0,0.0,0.0,1312.7858476705117,0.0,1312.7858476705117,0.0,0.0,0.0,3891624.3112824494,0.0,3891624.3112824494,0.0,0.0,0.0,1081.0067531340137,0.0,1081.0067531340137,0.0,0.0,0.0,8893142.786285559,0.0 
 03/01  11:00:00,4463917.76585006,0.0,4463917.76585006,0.0,0.0,0.0,1239.977157180572,0.0,1239.977157180572,0.0,0.0,0.0,3417793.388016541,0.0,3417793.388016541,0.0,0.0,0.0,949.387052226817,0.0,949.387052226817,0.0,0.0,0.0,8893142.786285559,0.0 
 03/01  12:00:00,2536616.83486176,0.0,2536616.83486176,0.0,0.0,0.0,704.6157874616,0.0,704.6157874616,0.0,0.0,0.0,3073919.436910837,0.0,3073919.436910837,0.0,0.0,0.0,853.8665102530102,0.0,853.8665102530102,0.0,0.0,0.0,8893142.786285559,0.0 
 03/01  13:00:00,1798824.4670131726,0.0,1798824.4670131726,0.0,0.0,0.0,499.6734630592146,0.0,499.6734630592146,0.0,0.0,0.0,2332177.0710579916,0.0,2332177.0710579916,0.0,0.0,0.0,647.8269641827754,0.0,647.8269641827754,0.0,0.0,0.0,8480454.460908908,0.0 
